17	17
135	240
2160	3840
0	1080	-113.813	999.126
240	1080	149.579	998.44
480	1080	415.181	1000.17
720	1080	681.052	1003.77
960	1080	945.144	1006.44
1200	1080	1207.45	1009.36
1440	1080	1468.25	1012.89
1680	1080	1728.86	1015.71
1920	1080	1989.51	1018.37
2160	1080	2251.17	1020.34
2400	1080	2514	1022.19
2640	1080	2778.69	1024.2
2880	1080	3045.62	1025.78
3120	1080	3316.48	1027.16
3360	1080	3586.68	1029.42
3600	1080	3854.27	1032.47
3839	1080	4121.6	1033.4
0	1215	-114.931	1146.2
240	1215	148.378	1146.78
480	1215	414.11	1148.23
720	1215	679.354	1151.03
960	1215	943.709	1153.87
1200	1215	1206.21	1156.56
1440	1215	1466.9	1159.45
1680	1215	1727.47	1162.06
1920	1215	1988.27	1164.99
2160	1215	2249.6	1167.25
2400	1215	2512	1169.62
2640	1215	2776.31	1172.18
2880	1215	3042.86	1174.34
3120	1215	3314.95	1176.61
3360	1215	3586.47	1179.89
3600	1215	3853.09	1183.8
3839	1215	4121.46	1185.18
0	1350	-116.498	1293.89
240	1350	147.117	1294.97
480	1350	412.761	1296.1
720	1350	677.918	1298.31
960	1350	942.096	1300.91
1200	1350	1204.72	1303.77
1440	1350	1465.52	1306.32
1680	1350	1726.04	1308.71
1920	1350	1987	1311.64
2160	1350	2248.15	1314.15
2400	1350	2510.51	1316.83
2640	1350	2774.58	1319.89
2880	1350	3040.87	1322.94
3120	1350	3313.3	1325.79
3360	1350	3586.3	1330.37
3600	1350	3851.9	1335.31
3839	1350	4120.85	1337.41
0	1485	-118.026	1442.17
240	1485	145.982	1443.59
480	1485	411.112	1444.11
720	1485	676.65	1445.82
960	1485	940.649	1448.01
1200	1485	1203.15	1450.45
1440	1485	1463.98	1452.86
1680	1485	1724.41	1455.41
1920	1485	1985.68	1458.32
2160	1485	2246.77	1461.03
2400	1485	2509.25	1464.01
2640	1485	2773.47	1467.6
2880	1485	3039.91	1471.32
3120	1485	3312.13	1475.02
3360	1485	3585.59	1481.03
3600	1485	3850.69	1486.99
3839	1485	4119.68	1489.96
0	1620	-119.589	1590.83
240	1620	144.118	1592.32
480	1620	408.857	1592.11
720	1620	674.462	1593.33
960	1620	938.601	1594.96
1200	1620	1201.29	1596.78
1440	1620	1462.33	1599.15
1680	1620	1723.25	1602.44
1920	1620	1984.51	1605.81
2160	1620	2245.76	1608.9
2400	1620	2508.28	1612.35
2640	1620	2772.61	1616.17
2880	1620	3039.52	1620.05
3120	1620	3312.27	1624.9
3360	1620	3585.09	1631.72
3600	1620	3849.18	1638.5
3839	1620	4117.73	1642.64
0	1755	-121.065	1739.78
240	1755	141.921	1740.81
480	1755	406.271	1739.96
720	1755	672.201	1740.54
960	1755	936.039	1742.05
1200	1755	1199	1743.59
1440	1755	1460.3	1746.54
1680	1755	1722.36	1750.53
1920	1755	1983.37	1753.7
2160	1755	2244.46	1756.91
2400	1755	2506.86	1760.78
2640	1755	2771.1	1765.09
2880	1755	3038.95	1770.11
3120	1755	3312.03	1776.7
3360	1755	3583.24	1783.16
3600	1755	3846.58	1789.99
3839	1755	4114.74	1795.17
0	1890	-121.905	1888.6
240	1890	141.033	1888.97
480	1890	404.522	1888.48
720	1890	669.557	1888.56
960	1890	933.789	1889.97
1200	1890	1197.05	1891.38
1440	1890	1458.95	1893.95
1680	1890	1720.92	1897.64
1920	1890	1981.8	1900.7
2160	1890	2242.72	1904.42
2400	1890	2505.05	1909.2
2640	1890	2769.34	1913.92
2880	1890	3038.01	1919.69
3120	1890	3310.73	1927.76
3360	1890	3579.59	1934.7
3600	1890	3843.18	1941.02
3839	1890	4110.87	1947.14
0	2025	-122.183	2037.38
240	2025	141.195	2037.55
480	2025	404.202	2037.23
720	2025	667.807	2037.44
960	2025	932.426	2038.7
1200	2025	1195.6	2040.27
1440	2025	1458.36	2041.57
1680	2025	1719.22	2044.71
1920	2025	1979.9	2048.13
2160	2025	2240.63	2051.88
2400	2025	2502.36	2057.48
2640	2025	2766.83	2062.89
2880	2025	3036.12	2067.45
3120	2025	3308.46	2076.33
3360	2025	3575.63	2085.03
3600	2025	3839.16	2091.62
3839	2025	4106.55	2098.38
0	2159	-122.204	2184.67
240	2159	141.367	2184.67
480	2159	404.102	2184.23
720	2159	667.165	2185.05
960	2159	931.709	2186.44
1200	2159	1194.97	2187.4
1440	2159	1457.44	2187.67
1680	2159	1717.51	2190.29
1920	2159	1977.81	2193.77
2160	2159	2237.88	2197.78
2400	2159	2499.09	2204.37
2640	2159	2763.8	2211.11
2880	2159	3032.4	2215.93
3120	2159	3303.18	2225.26
3360	2159	3570.9	2233.45
3600	2159	3835.52	2240.46
3839	2159	4102.34	2247.97
