17	17
135	240
2160	3840
0	0	139.799	105.565
240	0	340.581	110.727
480	0	535.869	110.68
720	0	731.066	108.17
960	0	926.399	103.837
1200	0	1122.75	92.7925
1440	0	1324.12	79.952
1680	0	1531.05	65.9459
1920	0	1742.26	54.157
2160	0	1958.93	49.5784
2400	0	2172.43	43.2922
2640	0	2391.18	30.5637
2880	0	2613.1	21.5523
3120	0	2832.78	15.5586
3360	0	3054.75	3.37822
3600	0	3283.6	-10.6697
3839	0	3521.96	-25.6939
0	135	137.15	220.017
240	135	340.037	223.422
480	135	536.616	220.934
720	135	732.96	218.342
960	135	930.552	215.114
1200	135	1128.68	204.937
1440	135	1330.8	194.969
1680	135	1537.37	184.317
1920	135	1746.99	175.881
2160	135	1962.08	171.109
2400	135	2177.32	165.327
2640	135	2396.33	155.065
2880	135	2616.95	147.275
3120	135	2837.17	142.079
3360	135	3060.79	131.901
3600	135	3290.41	121.972
3839	135	3530.47	109.274
0	270	132.774	341.359
240	270	341.146	343.315
480	270	538.509	339.183
720	270	735.151	333.826
960	270	933.656	331.547
1200	270	1132.34	322.001
1440	270	1335.2	314.463
1680	270	1541.79	306.073
1920	270	1751.17	301.715
2160	270	1964.62	296.603
2400	270	2180.03	291.112
2640	270	2398.45	283.762
2880	270	2618.2	278.442
3120	270	2839.19	274.227
3360	270	3063.85	265.684
3600	270	3294.58	257.556
3839	270	3537.41	247.963
0	405	128.202	465.95
240	405	341.425	467.64
480	405	540.98	463.715
720	405	737.958	457.584
960	405	936.184	455.466
1200	405	1135.59	449.249
1440	405	1338.3	442.586
1680	405	1544.01	434.548
1920	405	1752.98	430.627
2160	405	1965.75	425.93
2400	405	2180.55	420.845
2640	405	2397.9	415.171
2880	405	2616.91	411.135
3120	405	2838.75	408.023
3360	405	3064.33	401.728
3600	405	3296.09	396.396
3839	405	3540.33	390.366
0	540	127.18	593.049
240	540	343.411	592.773
480	540	543.583	589.685
720	540	740.552	584.504
960	540	938.86	582.663
1200	540	1138.15	578.003
1440	540	1339.96	571.676
1680	540	1545	565.908
1920	540	1753.11	561.526
