17	17
135	240
2160	3840
0	0	-331.007	-139.451
240	0	-61.6072	-136.025
480	0	208.144	-132.857
720	0	478.931	-130.834
960	0	749.827	-124.021
1200	0	1018.36	-115.445
1440	0	1284.34	-108.204
1680	0	1548.46	-102.323
1920	0	1809.53	-97.0282
2160	0	2067.58	-94.8726
2400	0	2326.23	-96.8709
2640	0	2586.42	-100.67
2880	0	2849.19	-105.992
3120	0	3113.8	-109.574
3360	0	3378.51	-110.726
3600	0	3641.57	-109.184
3839	0	3902.22	-106.799
0	135	-332.934	12.0863
240	135	-63.5173	15.6525
480	135	206.52	19.3502
720	135	476.429	20.757
960	135	745.872	27.4159
1200	135	1014.33	35.0815
1440	135	1280.95	41.0386
1680	135	1545.79	45.42
1920	135	1807.9	49.3927
2160	135	2067.42	50.9993
2400	135	2327.58	49.2645
2640	135	2588.54	46.5686
2880	135	2851.37	42.0074
3120	135	3115.09	38.8774
3360	135	3378.66	37.2673
3600	135	3640.66	38.2756
3839	135	3900.85	40.4309
0	270	-334.908	163.561
240	270	-65.5655	167.205
480	270	204.329	171.217
720	270	470.598	174.227
960	270	740.643	179.311
1200	270	1011.26	184.564
1440	270	1278.3	188.791
1680	270	1543.95	192.273
1920	270	1806.62	195.73
2160	270	2066.7	196.645
2400	270	2327.7	195.063
2640	270	2589.24	192.777
2880	270	2852.32	188.788
3120	270	3115.44	186.008
3360	270	3378.83	183.966
3600	270	3639.77	184.975
3839	270	3898.34	187.491
0	405	-336.944	314.986
240	405	-67.4469	318.55
480	405	201.803	322.272
720	405	465.393	325.754
960	405	737.776	330.213
1200	405	1009.53	334.278
1440	405	1277.62	337.711
1680	405	1543.44	339.818
1920	405	1805.72	342.173
2160	405	2066.29	342.688
2400	405	2327.21	341.025
2640	405	2588.38	339.009
2880	405	2851.21	335.784
3120	405	3113.82	333.345
3360	405	3377.83	330.724
3600	405	3638.64	329.65
3839	405	3894.95	331.875
0	540	-339.108	466.518
240	540	-68.9948	469.262
480	540	200.342	471.387
720	540	464.966	476.214
960	540	739.038	480.509
1200	540	1010.13	484.01
1440	540	1278.25	486.319
1680	540	1543.27	487.596
1920	540	1805.14	488.355
2160	540	2065.7	488.416
2400	540	2326.16	486.994
2640	540	2586.74	485.344
2880	540	2848.74	483.178
3120	540	3110.99	480.977
3360	540	3375.02	477.764
3600	540	3637.16	474.954
3839	540	3892.99	476.381
0	675	-341.321	618.775
240	675	-70.4627	620.89
480	675	199.242	622.285
720	675	466.787	627.713
960	675	740.299	630.877
1200	675	1011.55	632.788
1440	675	1279.06	634.118
1680	675	1543.35	634.935
1920	675	1804.68	635.106
2160	675	2065.28	634.735
2400	675	2325.24	633.361
2640	675	2585.23	631.81
2880	675	2846.32	630.566
3120	675	3108.12	628.611
3360	675	3371.25	625.909
3600	675	3634.56	622.355
3839	675	3891.5	622.712
0	810	-343.128	771.956
240	810	-71.6259	773.15
480	810	198.688	773.856
720	810	469.216	778.435
960	810	742.083	780.491
1200	810	1012.89	781.236
1440	810	1279.39	781.966
1680	810	1543.31	782.068
1920	810	1804.37	781.961
2160	810	2064.37	781.128
2400	810	2324.03	779.555
2640	810	2583.71	778.2
2880	810	2844.16	776.802
3120	810	3105.6	775.24
3360	810	3368.02	773.22
3600	810	3630.98	771.119
3839	810	3889.93	771.332
0	945	-343.994	925.884
240	945	-72.0095	925.665
480	945	199.054	925.468
720	945	470.769	927.575
960	945	744.185	928.599
1200	945	1013.81	928.936
1440	945	1279.7	928.865
1680	945	1543.16	928.557
1920	945	1803.98	928.413
2160	945	2063.27	927.387
2400	945	2323.04	925.806
2640	945	2582.41	924.689
2880	945	2842.46	923.349
3120	945	3103.49	922.103
3360	945	3365.31	920.178
3600	945	3627.48	919.491
3839	945	3887.39	921.166
0	1080	-343.585	1080.21
240	1080	-71.5673	1078.31
480	1080	199.47	1077.04
720	1080	471.358	1077.21
960	1080	745.271	1077.23
1200	1080	1014.47	1076.13
1440	1080	1279.9	1075.7
1680	1080	1543.25	1075.21
1920	1080	1803.83	1074.58
2160	1080	2063.11	1073.26
2400	1080	2322.74	1072.08
2640	1080	2581.82	1071
2880	1080	2841.13	1069.86
3120	1080	3101.36	1068.64
3360	1080	3362.57	1066.66
3600	1080	3623.67	1066.79
3839	1080	3882.95	1069.52
0	1215	-341.737	1234.46
240	1215	-70.1238	1230.87
480	1215	200.631	1228.37
720	1215	472.252	1226.89
960	1215	746.407	1225.88
1200	1215	1014.85	1223.83
1440	1215	1280.05	1223.07
1680	1215	1543.43	1222.04
1920	1215	1803.85	1220.45
2160	1215	2062.99	1218.75
2400	1215	2322.27	1217.6
2640	1215	2581.18	1216.35
2880	1215	2840.03	1215.13
3120	1215	3099.71	1213.88
3360	1215	3360.6	1212.32
3600	1215	3621.64	1212.58
3839	1215	3879.99	1215.48
0	1350	-338.55	1388.16
240	1350	-67.7195	1382.97
480	1350	202.473	1378.9
720	1350	473.399	1375.3
960	1350	747.756	1373.03
1200	1350	1015.55	1370.89
1440	1350	1280.57	1369.35
1680	1350	1543.05	1367.71
1920	1350	1803.29	1365.5
2160	1350	2062.43	1363.73
2400	1350	2321.34	1362.53
2640	1350	2580.1	1361.17
2880	1350	2838.8	1359.89
3120	1350	3098.34	1358.81
3360	1350	3358.97	1357.82
3600	1350	3619.96	1358.4
3839	1350	3877.89	1360.72
0	1485	-334.338	1540.97
240	1485	-64.4746	1534.64
480	1485	205.045	1529.13
720	1485	474.647	1523.4
960	1485	748.369	1519.98
1200	1485	1015.95	1517.05
1440	1485	1280.82	1514.82
1680	1485	1542.69	1512.65
1920	1485	1802.75	1510.38
2160	1485	2061.77	1508.55
2400	1485	2320.3	1507.19
2640	1485	2578.91	1505.71
2880	1485	2837.66	1504.43
3120	1485	3097.32	1503.53
3360	1485	3358.07	1502.96
3600	1485	3618.85	1503.72
3839	1485	3876.6	1505.45
0	1620	-329.573	1692.73
240	1620	-60.7833	1685.74
480	1620	207.673	1679.52
720	1620	475.318	1672.01
960	1620	748.551	1667.18
1200	1620	1016.39	1663.3
1440	1620	1280.86	1660.2
1680	1620	1542.63	1657.39
1920	1620	1802.64	1654.98
2160	1620	2061.17	1653.05
2400	1620	2319.22	1651.7
2640	1620	2577.71	1650.34
2880	1620	2836.68	1649.11
3120	1620	3096.68	1648.41
3360	1620	3357.61	1648.13
3600	1620	3618.35	1648.83
3839	1620	3875.92	1649.99
0	1755	-324.717	1843.52
240	1755	-56.8644	1835.84
480	1755	210.589	1828.37
720	1755	476.501	1820.07
960	1755	747.92	1814.16
1200	1755	1015.74	1809.32
1440	1755	1279.94	1805.08
1680	1755	1542.21	1801.77
1920	1755	1802.31	1799.3
2160	1755	2060.83	1797.55
2400	1755	2318.59	1796.45
2640	1755	2576.96	1795.36
2880	1755	2836.2	1794.28
3120	1755	3096.42	1793.8
3360	1755	3357.65	1793.68
3600	1755	3618.31	1794.16
3839	1755	3875.81	1794.86
0	1890	-320.023	1993.78
240	1890	-52.8088	1985.58
480	1890	214.241	1977.51
720	1890	480.32	1969.22
960	1890	749.471	1962.1
1200	1890	1016.31	1956.16
1440	1890	1279.9	1951.03
1680	1890	1542.22	1946.75
1920	1890	1802.02	1943.74
2160	1890	2061.12	1942.05
2400	1890	2318.62	1941.17
2640	1890	2576.63	1940.45
2880	1890	2836.08	1939.69
3120	1890	3096.39	1939.47
3360	1890	3357.6	1939.47
3600	1890	3617.99	1939.73
3839	1890	3875.79	1940.15
0	2025	-315.401	2144
240	2025	-48.3128	2135.78
480	2025	218.816	2127.71
720	2025	485.727	2119.5
960	2025	753.282	2111.25
1200	2025	1019	2104.31
1440	2025	1282.15	2098.08
1680	2025	1543.91	2092.66
1920	2025	1803.32	2088.78
2160	2025	2061.86	2086.58
2400	2025	2319.15	2086.03
2640	2025	2576.91	2085.75
2880	2025	2836.21	2085.49
3120	2025	3096.43	2085.4
3360	2025	3357.37	2085.34
3600	2025	3617.68	2085.69
3839	2025	3875.82	2085.87
0	2159	-310.831	2293.11
240	2159	-43.7604	2284.93
480	2159	223.366	2276.84
720	2159	490.458	2268.6
960	2159	757.653	2259.97
1200	2159	1022.94	2251.84
1440	2159	1285.73	2244.43
1680	2159	1546.69	2237.94
1920	2159	1805.26	2233.16
2160	2159	2062.72	2230.44
2400	2159	2319.43	2229.8
2640	2159	2576.99	2230.08
2880	2159	2836.18	2230.5
3120	2159	3096.43	2230.8
3360	2159	3357.29	2230.79
3600	2159	3617.6	2230.79
3839	2159	3875.9	2230.71
