17	17
135	240
2160	3840
0	0	-196.007	-133.787
240	0	65.1094	-134.346
480	0	325.425	-135.762
720	0	587.461	-136.309
960	0	851.234	-133.138
1200	0	1115.12	-130.605
1440	0	1378.51	-126.922
1680	0	1639.61	-122.617
1920	0	1898.86	-123.155
2160	0	2159.19	-125.183
2400	0	2420.16	-127.41
2640	0	2682.59	-132.826
2880	0	2949.59	-141.076
3120	0	3219.45	-146.855
3360	0	3490.86	-151.306
3600	0	3761.31	-150.494
3839	0	4032.18	-148.059
0	135	-195.693	13.0911
240	135	65.7915	12.4419
480	135	325.705	11.0123
720	135	586.448	10.9871
960	135	849.612	15.3669
1200	135	1113.45	17.511
1440	135	1376.63	20.4935
1680	135	1638.85	24.4956
1920	135	1899.4	23.2123
2160	135	2160.29	21.4644
2400	135	2422.07	20.3014
2640	135	2685.71	16.5261
2880	135	2953.08	9.525
3120	135	3222.08	5.16555
3360	135	3492.03	0.258991
3600	135	3760.15	1.81228
3839	135	4030.81	4.94559
0	270	-195.552	160.11
240	270	66.4139	159.154
480	270	325.089	156.742
720	270	584.207	157.757
960	270	848.024	162.454
1200	270	1112.59	164.871
1440	270	1375.72	166.913
1680	270	1638.22	169.274
1920	270	1899.4	169.112
2160	270	2160.63	168.491
2400	270	2422.75	168.068
2640	270	2686.74	165.949
2880	270	2954.11	161.959
3120	270	3223.87	158.78
3360	270	3494.13	154.356
3600	270	3759.16	155.184
3839	270	4029.16	158.279
0	405	-195.538	307.608
240	405	66.3968	306.606
480	405	322.911	303.856
720	405	583.34	305.573
960	405	848.587	309.577
1200	405	1112.96	312.441
1440	405	1375.86	314.034
1680	405	1637.94	315.234
1920	405	1899.33	316.293
2160	405	2160.75	316.338
2400	405	2422.81	315.964
2640	405	2686.78	314.72
2880	405	2953.27	312.899
3120	405	3223.25	310.241
3360	405	3493.81	307.384
3600	405	3758.14	308.207
3839	405	4026.82	311.337
0	540	-195.154	455.46
240	540	66.1547	453.992
480	540	321.911	452.784
720	540	585.338	454.292
960	540	851.08	457.666
1200	540	1114.53	460.077
1440	540	1376.85	461.688
1680	540	1638.42	462.957
1920	540	1899.37	464.102
2160	540	2160.49	464.159
2400	540	2422.25	463.931
2640	540	2686.04	463.214
2880	540	2951.73	462.143
3120	540	3220.57	460.122
3360	540	3490.34	458.084
3600	540	3756.13	459.309
3839	540	4023.71	463.193
0	675	-193.85	603.273
240	675	66.8587	601.229
480	675	322.898	600.627
720	675	588.291	602.687
960	675	853.403	605.413
1200	675	1116.54	607.37
1440	675	1378.24	608.953
1680	675	1638.96	610.226
1920	675	1899.28	611.283
2160	675	2160	611.424
2400	675	2421.46	611.491
2640	675	2684.99	611.27
2880	675	2950.26	610.915
3120	675	3218.36	610.178
3360	675	3487.74	608.633
3600	675	3754.11	610.312
3839	675	4020.48	613.962
0	810	-191.672	750.417
240	810	68.7822	747.587
480	810	325.711	748.437
720	810	591.139	750.38
960	810	855.839	752.175
1200	810	1118.29	753.834
1440	810	1379.55	755.444
1680	810	1639.62	756.722
1920	810	1899.13	757.82
2160	810	2159.37	758.293
2400	810	2420.53	758.497
2640	810	2683.76	758.62
2880	810	2948.85	758.685
3120	810	3216.61	758.743
3360	810	3486.05	757.937
3600	810	3752.4	759.822
3839	810	4017.63	763.548
0	945	-189.244	896.768
240	945	71.5424	893.361
480	945	329.111	894.981
720	945	593.891	897.324
960	945	857.983	898.588
1200	945	1119.96	899.729
1440	945	1380.88	901.103
1680	945	1640.54	902.372
1920	945	1899.25	903.658
2160	945	2158.66	904.521
2400	945	2419.65	905.096
2640	945	2682.49	905.688
2880	945	2947.47	906.246
3120	945	3214.63	906.734
3360	945	3484.51	907.076
3600	945	3751.06	908.921
3839	945	4015.39	912.613
0	1080	-187.38	1042.92
240	1080	73.4066	1039.93
480	1080	332.296	1040.82
720	1080	597.04	1043.05
960	1080	860.083	1044.28
1200	1080	1121.58	1045.42
1440	1080	1382.01	1046.54
1680	1080	1641.06	1047.58
1920	1080	1899.49	1048.85
2160	1080	2158.53	1050
2400	1080	2419.23	1051.24
2640	1080	2681.68	1052.52
2880	1080	2946.31	1053.77
3120	1080	3213.14	1055.19
3360	1080	3483.07	1056.6
3600	1080	3749.43	1058.45
3839	1080	4013.43	1061.71
0	1215	-186.076	1189.21
240	1215	74.7514	1187.09
480	1215	334.863	1187.43
720	1215	599.63	1188.14
960	1215	862.203	1189.06
1200	1215	1123.19	1190.37
1440	1215	1383.01	1191.53
1680	1215	1641.48	1192.44
1920	1215	1899.84	1193.69
2160	1215	2158.84	1194.99
2400	1215	2419.37	1196.77
2640	1215	2681.64	1198.81
2880	1215	2945.91	1200.76
3120	1215	3212.71	1203.12
3360	1215	3482.56	1205.43
3600	1215	3747.96	1207.76
3839	1215	4011.54	1210.71
0	1350	-185.18	1335.63
240	1350	75.8066	1334.07
480	1350	336.159	1334.11
720	1350	600.774	1334.04
960	1350	863.406	1333.95
1200	1350	1124.3	1334.58
1440	1350	1383.87	1335.5
1680	1350	1642.39	1336.86
1920	1350	1900.5	1338.43
2160	1350	2159.28	1340.2
2400	1350	2419.71	1342.33
2640	1350	2682.06	1344.79
2880	1350	2945.97	1347.3
3120	1350	3212.83	1350.39
3360	1350	3481.95	1353.57
3600	1350	3746.54	1356.42
3839	1350	4009.67	1359.38
0	1485	-184.623	1482.22
240	1485	76.4679	1480.9
480	1485	337.148	1480.51
720	1485	601.267	1479.97
960	1485	863.606	1479.41
1200	1485	1124.55	1479.54
1440	1485	1384.33	1479.74
1680	1485	1643.41	1480.79
1920	1485	1901.25	1482.66
2160	1485	2159.6	1485.23
2400	1485	2419.77	1487.85
2640	1485	2682.26	1490.73
2880	1485	2946.2	1493.82
