17	17
135	240
2160	3840
0	0	-4.53772	56.5795
240	0	209.366	45.3465
480	0	431.531	15.5944
720	0	677.348	-15.9485
960	0	934.634	-32.4876
1200	0	1193.73	-37.0958
1440	0	1449.67	-28.6364
1680	0	1699.36	-16.7474
1920	0	1943.43	-0.883849
2160	0	2177.06	9.4642
2400	0	2407.43	13.3997
2640	0	2640.61	13.936
2880	0	2875.04	15.1397
3120	0	3107.8	17.6365
3360	0	3341.79	21.2875
3600	0	3575.36	27.3045
3839	0	3797.46	26.9466
0	135	1.78087	176.901
240	135	219.587	170.921
480	135	444.878	147.334
720	135	687.357	121.241
960	135	939.171	108.135
1200	135	1192.83	104.014
1440	135	1444.88	110.555
1680	135	1692.72	119.135
1920	135	1937.27	130.835
2160	135	2173.54	138.014
2400	135	2406.32	141.487
2640	135	2640.42	142.611
2880	135	2875.19	143.17
3120	135	3108.12	145.132
3360	135	3341.69	148.805
3600	135	3575.76	154.417
3839	135	3797.51	151.591
0	270	4.89985	298.355
240	270	222.075	305.826
480	270	449.053	277.574
720	270	688.49	246.986
960	270	938.159	235.719
1200	270	1190.78	233.243
1440	270	1441.18	238.119
1680	270	1688.31	244.704
1920	270	1932.61	253.739
2160	270	2171.07	259.144
2400	270	2406.44	262.312
2640	270	2642.11	262.776
2880	270	2878.07	263.288
3120	270	3112.58	264.933
3360	270	3346.53	268.379
3600	270	3579.35	274.197
3839	270	3799.45	269.632
0	405	1.82304	408.146
240	405	213.582	432.523
480	405	443.247	403.097
720	405	685.284	365.941
960	405	935.513	359.285
1200	405	1188.65	359.998
1440	405	1438.45	364.573
1680	405	1685.08	369.224
1920	405	1929.42	375.958
2160	405	2169.43	379.512
2400	405	2406.83	382.716
2640	405	2644.46	382.642
2880	405	2881.75	382.448
3120	405	3117.85	385.105
3360	405	3352.91	387.742
3600	405	3586.78	390.816
3839	405	3809.68	384.769
0	540	-20.0317	498.431
240	540	195.252	520.704
480	540	432.659	510.728
720	540	678.722	486.109
960	540	933.03	486.528
1200	540	1187.22	492.242
1440	540	1436.67	495.862
1680	540	1683.17	499.652
1920	540	1927.15	503.911
2160	540	2167.97	506.629
2400	540	2406.94	508.703
2640	540	2645.68	508.99
2880	540	2884.16	508.241
3120	540	3122.56	509.391
3360	540	3359.25	510.936
3600	540	3596.77	510.673
3839	540	3828	504.298
0	675	-51.7077	613.027
240	675	179.59	631.862
480	675	423.448	631.74
720	675	677.119	626.868
960	675	933.267	629.459
1200	675	1186.89	633.577
1440	675	1436.31	636.722
1680	675	1682.76	639.525
1920	675	1926.08	642.194
2160	675	2166.86	644.208
2400	675	2406.84	645.103
2640	675	2646.16	644.847
2880	675	2885.16	644.481
3120	675	3124.74	644.629
3360	675	3362.39	645.42
3600	675	3601.83	644.087
3839	675	3840.06	638.82
0	810	-77.3067	752.668
240	810	168.716	767.878
480	810	420.033	770.155
720	810	677.253	771.609
960	810	934.027	774.5
1200	810	1187.3	777.552
1440	810	1436.51	780.168
1680	810	1682.62	781.916
1920	810	1925.66	783.58
2160	810	2166.69	784.816
2400	810	2407.08	785
2640	810	2646.69	785.112
2880	810	2885.67	784.75
3120	810	3124.61	784.807
3360	810	3362.85	784.735
3600	810	3603.4	783.241
3839	810	3844.07	780.687
0	945	-93.1225	904.784
240	945	162.626	915.868
480	945	419.495	916.326
720	945	678.196	917.499
960	945	935.168	919.705
1200	945	1188.29	921.967
1440	945	1436.89	923.849
1680	945	1682.65	925.07
1920	945	1925.63	925.832
2160	945	2166.91	926.052
2400	945	2407.61	925.758
2640	945	2647.38	925.949
2880	945	2885.89	925.625
3120	945	3124.58	925.363
3360	945	3363.71	924.541
3600	945	3603.85	923.53
3839	945	3844.95	921.845
0	1080	-99.7367	1058.67
240	1080	159.717	1063.81
480	1080	419.454	1062.77
720	1080	679.236	1062.96
960	1080	936.391	1064.04
1200	1080	1189.01	1065.15
1440	1080	1437.23	1065.72
1680	1080	1683.07	1066.05
1920	1080	1926.27	1066.34
2160	1080	2167.69	1065.84
2400	1080	2408.33	1065.4
2640	1080	2647.79	1065.25
2880	1080	2885.76	1065.24
3120	1080	3124.55	1065.05
3360	1080	3365.02	1063.85
3600	1080	3604.6	1062.54
3839	1080	3845.94	1060.83
0	1215	-100.507	1209.69
240	1215	159.293	1210.24
480	1215	419.697	1208.99
720	1215	679.725	1208.22
960	1215	936.688	1207.92
1200	1215	1188.94	1208.3
1440	1215	1437.44	1207.95
1680	1215	1683.65	1207.3
1920	1215	1926.98	1206.87
2160	1215	2168.18	1205.92
2400	1215	2408.91	1205.59
2640	1215	2648.08	1204.93
2880	1215	2885.97	1204.6
3120	1215	3124.95	1204.61
