17	17
135	240
2160	3840
0	0	-135.997	-6.26783
240	0	124.665	-8.47007
480	0	384.34	-17.3415
720	0	646.718	-22.275
960	0	906.775	-23.3101
1200	0	1164.89	-22.3014
1440	0	1419.33	-22.4102
1680	0	1669.36	-20.7025
1920	0	1914	-20.4988
2160	0	2157.28	-25.0354
2400	0	2399.41	-29.5159
2640	0	2641.72	-35.4102
2880	0	2883.36	-41.6579
3120	0	3125.79	-50.0649
3360	0	3371.18	-59.3703
3600	0	3617.86	-63.2744
3839	0	3861.9	-64.431
0	135	-134.677	140.204
240	135	125.75	137.3
480	135	383.6	125.225
720	135	648.241	122.335
960	135	907.314	120.36
1200	135	1165.39	120.099
1440	135	1419.67	118.468
1680	135	1669.65	118.074
1920	135	1915.32	116.805
2160	135	2159.72	111.69
2400	135	2402.21	106.966
2640	135	2645.06	100.791
2880	135	2887.16	94.7338
3120	135	3130.02	87.1304
3360	135	3374.5	78.0848
3600	135	3619.43	74.3307
3839	135	3862.54	73.1832
0	270	-133.077	285.164
240	270	123.048	280.512
480	270	380.493	267.194
720	270	648.923	266.385
960	270	908.866	263.814
1200	270	1166.72	262.041
1440	270	1420.34	260.088
1680	270	1670.46	258.041
1920	270	1916.64	255.216
2160	270	2161.51	250.114
2400	270	2404.66	244.907
2640	270	2647.75	238.444
2880	270	2890.21	231.977
3120	270	3132.77	225.018
3360	270	3376.52	215.712
3600	270	3620.87	210.197
3839	270	3863.17	209.543
0	405	-132.341	427.468
240	405	123.609	421.849
480	405	383.882	414.209
720	405	650.748	412.41
960	405	911.167	409.383
1200	405	1168.49	406.482
1440	405	1421.61	403.519
1680	405	1671.6	399.964
1920	405	1917.71	395.696
2160	405	2162.85	390.031
2400	405	2406.38	384.619
2640	405	2649.35	378.248
2880	405	2891.95	371.55
3120	405	3134.31	364.579
3360	405	3376.99	356.007
3600	405	3621.83	349.121
3839	405	3864.47	348.445
0	540	-132.444	572.062
240	540	126.986	567.831
480	540	389.141	563.235
720	540	653.272	559.667
960	540	913.583	555.53
1200	540	1170.56	551.486
1440	540	1423.37	547.382
1680	540	1672.91	542.809
1920	540	1918.65	537.835
2160	540	2163.9	531.81
2400	540	2407.48	525.771
2640	540	2649.77	519.598
2880	540	2891.84	512.895
3120	540	3134.16	505.673
3360	540	3375.85	497.552
3600	540	3620.6	490.034
3839	540	3864.44	488.186
0	675	-132.091	719.452
240	675	129.264	715.721
480	675	392.088	711.436
720	675	655.68	707.152
960	675	916.173	702.11
1200	675	1172.92	696.89
1440	675	1425.34	691.673
1680	675	1674.37	686.086
1920	675	1919.74	680.228
2160	675	2164.54	673.905
2400	675	2407.84	667.595
2640	675	2649.71	661.158
2880	675	2891.46	654.082
3120	675	3133.3	646.606
3360	675	3374.4	638.879
3600	675	3618.41	631.074
3839	675	3861.84	628.176
0	810	-130.348	868.065
240	810	131.923	864.194
480	810	395.074	859.415
720	810	658.374	853.812
960	810	918.817	848.3
1200	810	1175.22	841.955
1440	810	1427.13	835.576
1680	810	1675.42	829.021
1920	810	1920.79	822.343
2160	810	2165.02	815.657
2400	810	2408.02	808.847
2640	810	2649.72	802.004
2880	810	2890.98	794.804
3120	810	3132.07	787.157
3360	810	3372.59	779.543
3600	810	3615.85	771.329
3839	810	3858.73	768.209
0	945	-127.392	1016.72
240	945	134.877	1012.37
480	945	397.205	1006.48
720	945	660.954	999.645
960	945	921.342	993.298
1200	945	1177.11	985.922
1440	945	1428.58	978.434
1680	945	1676.25	971.162
1920	945	1921.54	963.987
2160	945	2165.22	956.955
2400	945	2407.99	949.771
2640	945	2649.56	942.483
2880	945	2890.15	934.973
3120	945	3130.81	927.119
3360	945	3371.28	919.368
3600	945	3613.81	911.583
3839	945	3856.25	907.887
0	1080	-124.351	1164.78
240	1080	137.608	1160.22
480	1080	399.059	1153.09
720	1080	663.452	1145.04
960	1080	923.435	1137.6
1200	1080	1178.34	1129.39
1440	1080	1429.62	1121.05
1680	1080	1677.08	1112.94
1920	1080	1922.33	1105.21
2160	1080	2165.71	1097.88
2400	1080	2408.14	1090.43
2640	1080	2649.46	1082.71
2880	1080	2889.56	1074.86
3120	1080	3130.03	1066.81
3360	1080	3370.49	1059.13
3600	1080	3613.12	1051.55
3839	1080	3855.14	1047.35
0	1215	-121.976	1312.78
240	1215	139.61	1307.85
480	1215	400.771	1300.32
