17	17
135	240
2160	3840
0	0	83.3714	31.2463
240	0	284.263	29.0099
480	0	486.597	31.1606
720	0	688.65	29.6054
960	0	890.986	24.5495
1200	0	1095.13	23.7168
1440	0	1298.19	23.682
1680	0	1501.28	24.2511
1920	0	1706.22	21.0279
2160	0	1919.48	15.6589
2400	0	2137.32	16.1933
2640	0	2359.58	13.9474
2880	0	2582.97	14.2256
3120	0	2812.44	14.6497
3360	0	3040.66	17.4055
3600	0	3268.62	19.6176
3839	0	3502.85	19.5837
0	135	85.9724	144.768
240	135	288.202	142.445
480	135	489.215	146.358
720	135	691.351	145.04
960	135	892.785	139.987
1200	135	1095.62	139.553
1440	135	1298.08	139.145
1680	135	1502.09	141.04
1920	135	1707.97	140.296
2160	135	1920.22	137.938
2400	135	2137.68	141.481
2640	135	2359.57	141.436
2880	135	2582.27	144.088
3120	135	2811.32	146.464
3360	135	3038.92	149.489
3600	135	3267.41	151.69
3839	135	3502.58	152.704
0	270	92.6715	264.365
240	270	297.973	262.58
480	270	496.051	265.889
720	270	695.526	265.849
960	270	895.494	262.034
1200	270	1097.19	262.888
1440	270	1299.47	263.723
1680	270	1503.96	266.394
1920	270	1709.5	268.534
2160	270	1920.57	269.853
2400	270	2137.99	274.683
2640	270	2357.38	277.312
2880	270	2581.35	281.272
3120	270	2808.95	283.736
3360	270	3036.11	288.027
3600	270	3265.34	289.946
3839	270	3499.82	292.006
0	405	95.4039	387.891
240	405	302.547	386.638
480	405	501.239	389.615
720	405	699.383	391.246
960	405	898.639	390.542
1200	405	1098.69	391.885
1440	405	1301.02	395.744
1680	405	1505.51	398.278
1920	405	1709.17	402.977
2160	405	1920.13	408.103
2400	405	2135.9	411.787
2640	405	2354.37	414.906
2880	405	2580.05	418.806
3120	405	2807.41	421.629
3360	405	3033.53	426.597
3600	405	3260.64	428.574
3839	405	3493.51	430.444
0	540	98.3054	513.621
240	540	306.585	511.956
480	540	505.718	515.547
720	540	702.914	518.502
960	540	901.617	520.636
1200	540	1099.68	523.045
1440	540	1301.12	529.646
1680	540	1505.85	533.021
1920	540	1708.66	539.944
2160	540	1918.61	545.446
2400	540	2133.33	548.503
2640	540	2352.21	551.415
2880	540	2579.39	555.943
3120	540	2806.19	560.099
3360	540	3030.52	564.439
3600	540	3256.05	567.494
3839	540	3489.55	569.269
0	675	101.915	638.76
240	675	311.374	638.31
480	675	509.647	642.922
720	675	705.697	646.442
960	675	903.974	650.296
1200	675	1102.21	654.932
1440	675	1301.16	661.342
1680	675	1504.74	667.08
1920	675	1707.68	674.65
2160	675	1916.55	680.156
2400	675	2130.53	683.57
2640	675	2350.52	686.676
2880	675	2578.98	690.811
3120	675	2804.66	696.101
3360	675	3028.6	700.565
3600	675	3253.42	704.915
3839	675	3487.49	708.092
0	810	105.127	766.088
240	810	315.097	765.886
480	810	513.371	771.397
720	810	708.394	775.195
960	810	905.691	779.13
1200	810	1104.49	784.096
1440	810	1301.46	790.694
1680	810	1503.58	798.144
1920	810	1706.79	806.108
2160	810	1915.94	812.677
2400	810	2130.36	817.484
2640	810	2349.64	821.708
2880	810	2576.94	826.059
3120	810	2803.35	831.26
3360	810	3026.92	836.325
3600	810	3252.4	842.046
3839	810	3486.39	846.068
0	945	109.904	892.208
240	945	317.589	893.259
480	945	515.88	899.436
720	945	709.739	902.946
960	945	908.346	907.282
1200	945	1106.41	913.864
1440	945	1301.2	921.562
1680	945	1503.97	928.862
1920	945	1707.48	937.142
2160	945	1915.86	944.128
2400	945	2130.25	949.897
2640	945	2348.53	955.268
2880	945	2574.83	960.226
3120	945	2801.4	965.231
3360	945	3025.03	970.981
3600	945	3251.11	978.026
3839	945	3484.72	983.044
0	1080	113.737	1017.46
240	1080	318.873	1019.02
480	1080	517.029	1025.03
720	1080	711.68	1029.82
960	1080	911.586	1034.35
1200	1080	1108.73	1041.85
1440	1080	1303.46	1050.84
1680	1080	1505.18	1058.46
1920	1080	1707.96	1067.57
2160	1080	1915.71	1074.91
2400	1080	2129.91	1081.54
2640	1080	2347.52	1088.25
2880	1080	2572.58	1093.92
3120	1080	2798.87	1099.11
3360	1080	3022.71	1105.38
3600	1080	3250.2	1113.54
3839	1080	3484.89	1118.84
0	1215	116.199	1142.66
240	1215	320.426	1143.38
480	1215	518.497	1150.61
720	1215	712.351	1156.26
960	1215	912.667	1160.82
1200	1215	1110.39	1170.44
1440	1215	1305.43	1179.39
1680	1215	1505.71	1188.18
1920	1215	1708.17	1197.92
2160	1215	1915.51	1205.84
2400	1215	2129.43	1213.21
2640	1215	2346.34	1220.64
2880	1215	2569.89	1227.24
3120	1215	2796.59	1233.51
3360	1215	3021.28	1241.78
3600	1215	3250.23	1249.96
3839	1215	3486.46	1254.39
0	1350	120.04	1268.57
240	1350	323.398	1268.74
480	1350	520.128	1276.9
720	1350	713.306	1282.13
960	1350	912.615	1287.73
1200	1350	1112.04	1298
1440	1350	1306.5	1307.91
1680	1350	1506.26	1317.55
1920	1350	1708.66	1327.28
2160	1350	1914.64	1336.3
2400	1350	2128.22	1344.54
2640	1350	2345.39	1352.42
2880	1350	2567.52	1359.54
3120	1350	2794.8	1367.5
3360	1350	3019.34	1377.53
3600	1350	3249.43	1387.35
3839	1350	3485.52	1391.41
0	1485	124.375	1392.28
240	1485	326.338	1393.9
480	1485	521.652	1402.85
720	1485	714.944	1408.21
960	1485	913.373	1414.51
1200	1485	1111.46	1424.84
1440	1485	1307.16	1436.27
1680	1485	1506.8	1446.87
1920	1485	1708.87	1456.73
2160	1485	1913.59	1466.56
2400	1485	2127.61	1475.17
2640	1485	2344.88	1483.61
2880	1485	2565.5	1492.65
3120	1485	2792.44	1502.99
3360	1485	3017.67	1512.98
3600	1485	3249.42	1522.33
3839	1485	3487.01	1525.42
0	1620	126.899	1514.48
240	1620	327.684	1518.04
480	1620	522.098	1526.9
720	1620	716.521	1533.22
960	1620	913.828	1540.74
1200	1620	1111.11	1551.36
1440	1620	1308.38	1564.43
1680	1620	1507.12	1575.76
1920	1620	1708.34	1586.25
2160	1620	1912.8	1596.84
2400	1620	2126.36	1605.9
2640	1620	2343.37	1614.87
2880	1620	2563.18	1625.87
3120	1620	2789.93	1637.95
3360	1620	3016.11	1648.19
3600	1620	3248.83	1658.05
3839	1620	3487.41	1662.2
0	1755	129.138	1636.53
240	1755	328.43	1642.11
480	1755	522.563	1650.59
720	1755	718.558	1658.5
960	1755	913.753	1668.04
1200	1755	1111.14	1678.52
1440	1755	1309.29	1690.75
1680	1755	1506.39	1703.11
1920	1755	1707.07	1714.55
2160	1755	1912.7	1726
2400	1755	2125.16	1736.89
2640	1755	2341.92	1746.46
2880	1755	2562.33	1759.49
3120	1755	2788.42	1773.09
3360	1755	3015.39	1783.99
3600	1755	3248.59	1794.03
3839	1755	3488.27	1799.14
0	1890	128.301	1758.8
240	1890	329.297	1765.66
480	1890	523.581	1773.34
720	1890	718.517	1782.48
960	1890	912.092	1793.75
1200	1890	1110.76	1803.41
1440	1890	1307.19	1816.77
1680	1890	1505.28	1828.83
1920	1890	1706.09	1842.09
2160	1890	1913.51	1855.8
2400	1890	2125.32	1868.05
2640	1890	2341.83	1878.75
2880	1890	2562.9	1893.62
3120	1890	2788.06	1908.47
3360	1890	3015.68	1920.25
3600	1890	3246.9	1930.48
3839	1890	3485.98	1938.53
0	2025	130.515	1881.49
240	2025	331.305	1887.81
480	2025	522.91	1895.01
720	2025	717.665	1903.69
960	2025	912.381	1916.79
1200	2025	1110.94	1928.53
1440	2025	1305.86	1942.1
1680	2025	1503.74	1953.15
1920	2025	1704.19	1968.72
2160	2025	1911.97	1985.48
2400	2025	2123.62	1999.84
2640	2025	2340.99	2012.31
2880	2025	2561.15	2026.08
3120	2025	2786.85	2043.5
3360	2025	3015.4	2056.48
3600	2025	3243.34	2066.33
3839	2025	3479.3	2077.5
0	2159	129.071	1997.35
240	2159	329.854	2001.49
480	2159	519.779	2007.46
720	2159	712.861	2016.25
960	2159	908.183	2030.76
1200	2159	1106.67	2043.86
1440	2159	1301.11	2055.91
1680	2159	1497.8	2067.83
1920	2159	1697.18	2086.79
2160	2159	1906	2107.38
2400	2159	2117.94	2122.96
2640	2159	2334.34	2136.71
2880	2159	2553.6	2152.58
3120	2159	2780.27	2172.79
3360	2159	3009.64	2185.68
3600	2159	3237.54	2196.92
3839	2159	3472	2210.01
