17	17
135	240
2160	3840
0	0	-11.4804	-70.2201
240	0	228.903	-64.1225
480	0	470.466	-58.154
720	0	710.036	-58.6578
960	0	949.372	-62.05
1200	0	1188.72	-69.4529
1440	0	1430.88	-78.1406
1680	0	1674.23	-84.6074
1920	0	1917.76	-90.6019
2160	0	2161.89	-98.4216
2400	0	2409.11	-108.673
2640	0	2659.27	-118.233
2880	0	2913.62	-128.754
3120	0	3173.06	-140.107
3360	0	3437.42	-149.24
3600	0	3703.63	-154.657
3839	0	3970.29	-158.025
0	135	-14.2645	64.2334
240	135	226.2	71.1104
480	135	469.413	77.3327
720	135	710.961	74.6314
960	135	952.037	71.9678
1200	135	1192.52	65.3442
1440	135	1434.74	58.0321
1680	135	1677.62	52.4906
1920	135	1921.52	47.0278
2160	135	2166.48	40.2144
2400	135	2414.21	31.1073
2640	135	2664.26	23.8139
2880	135	2918.97	15.8799
3120	135	3178.04	6.85947
3360	135	3441.22	-0.60544
3600	135	3705.85	-4.79595
3839	135	3972.2	-7.39552
0	270	-15.0772	195.23
240	270	226.085	199.395
480	270	469.083	205.562
720	270	711.064	202.873
960	270	952.777	201.716
1200	270	1194.32	198.136
1440	270	1436.97	194.093
1680	270	1679.84	191.137
1920	270	1924.12	187.565
2160	270	2169.82	182.377
2400	270	2418.03	175.641
2640	270	2668.08	170.083
2880	270	2922.94	163.647
3120	270	3182.28	155.88
3360	270	3445.78	149.169
3600	270	3708.66	145.562
3839	270	3974.02	143.89
0	405	-16.9597	331.127
240	405	226.279	334.03
480	405	469.408	337.811
720	405	711.428	336.578
960	405	953.41	336.936
1200	405	1195.2	334.886
1440	405	1438.23	332.221
1680	405	1681.32	330.449
1920	405	1925.67	328.353
2160	405	2171.82	324.493
2400	405	2420.48	320.582
2640	405	2670.78	316.766
2880	405	2925.36	311.744
3120	405	3184.64	305.265
3360	405	3448.6	298.556
3600	405	3711	295.756
3839	405	3975.09	295.484
0	540	-18.2329	470.482
240	540	226.832	471.919
480	540	470.399	474.726
720	540	712.484	475.371
960	540	954.547	476.12
1200	540	1195.96	475.018
1440	540	1438.88	473.765
1680	540	1682.03	472.237
1920	540	1926.23	470.578
2160	540	2171.87	467.968
2400	540	2420.41	465.272
2640	540	2671.41	462.011
2880	540	2925.63	457.85
3120	540	3184.43	453.214
3360	540	3448.33	447.686
3600	540	3711.26	445.234
3839	540	3974.87	446.272
0	675	-18.952	612.752
240	675	227.284	613.804
480	675	471.727	615.366
720	675	714.057	616.424
960	675	955.734	617.184
1200	675	1197.05	616.683
1440	675	1439.44	615.822
1680	675	1682.29	614.822
1920	675	1926.31	613.543
2160	675	2171.52	611.946
2400	675	2419.33	610.164
2640	675	2670.31	607.376
2880	675	2924.77	603.885
3120	675	3183.41	600.598
3360	675	3446.81	596.727
3600	675	3710.61	594.734
3839	675	3973.86	596.466
0	810	-18.9242	753.689
240	810	227.664	754.729
480	810	472.754	756.184
720	810	715.012	757.439
960	810	956.539	758.18
1200	810	1197.75	757.838
1440	810	1439.77	757.167
1680	810	1682.45	756.865
1920	810	1926.22	756.24
2160	810	2171.09	755.314
2400	810	2418.44	754.271
2640	810	2669.14	752.211
2880	810	2923.26	749.89
3120	810	3181.87	747.731
3360	810	3444.98	745.32
3600	810	3708.72	744.333
3839	810	3972.01	746.108
0	945	-18.9876	893.833
240	945	227.686	895.052
480	945	473.507	896.872
720	945	715.403	898.192
960	945	956.876	898.742
1200	945	1197.97	898.523
1440	945	1439.97	898.198
1680	945	1682.73	898.349
1920	945	1926.13	898.283
2160	945	2170.62	898.052
2400	945	2417.8	897.595
2640	945	2668.13	896.498
2880	945	2922.02	895.297
3120	945	3180.55	894.033
3360	945	3443.7	892.665
3600	945	3707.53	892.763
3839	945	3970.21	894.733
0	1080	-19.991	1033.63
240	1080	226.882	1034.98
480	1080	472.97	1037
720	1080	714.977	1038.35
960	1080	956.411	1038.92
1200	1080	1197.65	1038.95
1440	1080	1439.72	1039.11
1680	1080	1682.47	1039.58
1920	1080	1925.81	1039.87
2160	1080	2170.24	1040.26
2400	1080	2417.28	1040.45
2640	1080	2667.3	1040.34
2880	1080	2921.32	1040.34
3120	1080	3179.92	1039.88
3360	1080	3442.73	1039.89
3600	1080	3706.59	1040.85
3839	1080	3968.69	1042.72
0	1215	-20.73	1173.98
240	1215	226.207	1175.16
480	1215	471.805	1177.35
720	1215	713.962	1178.57
960	1215	955.345	1179.01
1200	1215	1196.81	1179.26
1440	1215	1438.8	1179.82
1680	1215	1681.61	1180.63
1920	1215	1925.25	1181.29
2160	1215	2169.87	1182.2
2400	1215	2416.75	1183.07
2640	1215	2666.63	1183.96
2880	1215	2920.92	1185.02
3120	1215	3179.56	1185.96
3360	1215	3442.3	1187.24
3600	1215	3705.71	1188.7
3839	1215	3967.48	1190.38
0	1350	-21.4399	1314.37
240	1350	225.409	1315.63
480	1350	470.767	1317.59
720	1350	712.743	1318.41
960	1350	953.966	1319.03
1200	1350	1195.47	1319.63
1440	1350	1437.53	1320.55
1680	1350	1680.6	1321.75
1920	1350	1924.49	1322.83
2160	1350	2169.29	1324.27
2400	1350	2416.24	1325.72
2640	1350	2666.41	1327.72
2880	1350	2920.91	1329.68
3120	1350	3179.79	1331.79
3360	1350	3442.29	1334.13
3600	1350	3705.38	1336.18
3839	1350	3966.86	1337.96
0	1485	-22.7049	1454.75
240	1485	224.725	1456.17
480	1485	470.207	1457.47
720	1485	711.741	1458.43
960	1485	952.997	1459.58
1200	1485	1194.68	1460.62
1440	1485	1436.76	1461.92
1680	1485	1679.99	1463.47
1920	1485	1923.98	1464.94
2160	1485	2168.95	1466.89
2400	1485	2416.01	1468.86
2640	1485	2666.45	1471.81
2880	1485	2920.93	1474.67
3120	1485	3179.92	1478.07
3360	1485	3442.23	1481.45
3600	1485	3705.22	1484.19
3839	1485	3966.48	1486.11
0	1620	-24.0188	1595.88
240	1620	224.042	1597.39
480	1620	469.552	1597.87
720	1620	710.73	1598.82
960	1620	952.414	1600.41
1200	1620	1194.49	1601.87
1440	1620	1436.38	1603.51
1680	1620	1679.52	1605.42
1920	1620	1923.43	1607.22
2160	1620	2168.23	1609.82
2400	1620	2415.61	1612.44
2640	1620	2666.34	1615.95
2880	1620	2920.73	1619.75
3120	1620	3179.53	1624.26
3360	1620	3442.43	1628.92
3600	1620	3705.19	1632.44
3839	1620	3965.6	1634.61
0	1755	-24.7222	1736.59
240	1755	222.869	1738.18
480	1755	467.946	1738.5
720	1755	709.22	1739.39
960	1755	951.117	1741.1
1200	1755	1193.53	1742.78
1440	1755	1435.44	1744.7
1680	1755	1678.78	1746.78
1920	1755	1922.56	1748.98
2160	1755	2167.23	1752.22
2400	1755	2414.93	1755.89
2640	1755	2665.85	1759.96
2880	1755	2920.28	1764.68
3120	1755	3179.56	1770.33
3360	1755	3443.05	1776.33
3600	1755	3704.79	1780.61
3839	1755	3964.02	1782.8
0	1890	-24.9547	1876.95
240	1890	221.621	1878.45
480	1890	465.442	1879.41
720	1890	707.449	1880.24
960	1890	949.281	1881.69
1200	1890	1191.5	1883.65
1440	1890	1434.07	1885.77
1680	1890	1677.34	1888.21
1920	1890	1921.67	1891.11
2160	1890	2166.72	1894.87
2400	1890	2414.64	1899.54
2640	1890	2665.42	1904.66
2880	1890	2920.34	1910.49
3120	1890	3179.84	1917.2
3360	1890	3443.8	1924.84
3600	1890	3704.29	1929.73
3839	1890	3961.84	1930.17
0	2025	-25.5961	2018.13
240	2025	219.455	2019.73
480	2025	463.485	2020.11
720	2025	706.008	2021.39
960	2025	947.492	2022.84
1200	2025	1190.11	2024.69
1440	2025	1432.66	2027.15
1680	2025	1675.58	2030.46
1920	2025	1920.48	2033.61
2160	2025	2164.97	2037.22
2400	2025	2412.9	2041.89
2640	2025	2663.73	2048.52
2880	2025	2918.62	2055.76
3120	2025	3177.59	2063.67
3360	2025	3441.64	2071.2
3600	2025	3702.37	2075.23
3839	2025	3959.83	2075.5
0	2159	-27.0609	2156.12
240	2159	218.117	2157.96
480	2159	462.693	2157.46
720	2159	705.018	2158.18
960	2159	946.461	2159.76
1200	2159	1189	2161.42
1440	2159	1431.05	2164.11
1680	2159	1673.86	2168.32
1920	2159	1918.55	2171.51
2160	2159	2162.46	2175.55
2400	2159	2409.58	2181.23
2640	2159	2659.61	2189.66
2880	2159	2914.17	2199.33
3120	2159	3173.61	2209.36
3360	2159	3438.15	2216.61
3600	2159	3700.45	2218.97
3839	2159	3958.86	2219.94
